Claim Number,Date Received,Incident D,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2015042222072,16-Apr-15,2-Apr-15,STL,Lambert St. Louis International,Southwest Airlines  ,Property Damage,Checkpoint,Computer & Accessories,$430.00 ,Approve in Full
2015051322498,7-May-15,30-Mar-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Cameras; Personal Electronics,$0.00 ,Deny
2015051322504,7-May-15,26-Apr-15,STL,Lambert St. Louis International,American Airlines  ,Property Damage,Checkpoint,-,$0.00 ,Deny
2015052722792,16-May-15,7-May-15,STL,Lambert St. Louis International,-,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2015052622726,26-May-15,3-May-15,STL,Lambert St. Louis International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$69.00 ,Approve in Full
2015052922847,26-May-15,17-May-15,STL,Lambert St. Louis International,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming; Food & Drink; Toys & Games,-,-
2015060422922,29-May-15,6-Apr-15,STL,Lambert St. Louis International,USAir  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2015061623166,5-Jun-15,9-May-15,STL,Lambert St. Louis International,-,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$186.01 ,Approve in Full
2015061823227,5-Jun-15,29-May-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$27.55 ,Approve in Full
2015061623172,8-Jun-15,7-Jun-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,-
2015061223131,12-Jun-15,23-May-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Other,$0.00 ,Deny
2015071523835,6-Jul-15,26-Jun-15,STL,Lambert St. Louis International,Southwest Airlines  ,Property Damage,Checkpoint,Computer & Accessories,$899.99 ,Settle
2015072023993,13-Jul-15,10-Jul-15,STL,Lambert St. Louis International,-,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,-
2015080624666,31-Jul-15,25-Jun-15,STL,Lambert St. Louis International,USAir  ,Passenger Property Loss,Checked Baggage,Clothing,$89.95 ,Approve in Full
2015081024733,5-Aug-15,24-Jul-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$202.46 ,Settle
2015081024772,6-Aug-15,4-Aug-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Currency,-,-
2015081124791,10-Aug-15,9-Aug-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$79.00 ,Approve in Full
2015081124797,10-Aug-15,23-Jun-15,STL,Lambert St. Louis International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015081424877,12-Aug-15,27-Jul-15,STL,Lambert St. Louis International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2015081324857,13-Aug-15,29-Jul-15,STL,Lambert St. Louis International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$99.00 ,Settle
2015082425047,20-Aug-15,14-Aug-15,STL,Lambert St. Louis International,Alaska Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2015090125206,25-Aug-15,21-Aug-15,STL,Lambert St. Louis International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015091725403,3-Sep-15,1-Aug-15,STL,Lambert St. Louis International,Southwest Airlines  ,Property Damage,Checkpoint,Computer & Accessories,"$1,086.08 ",Approve in Full
2015092225516,8-Sep-15,22-Aug-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015092825700,8-Sep-15,11-Jul-15,STL,Lambert St. Louis International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing; Personal Electronics,$63.67 ,Approve in Full
2015100625927,24-Sep-15,19-Sep-15,STL,Lambert St. Louis International,USAir  ,Property Damage,Checkpoint,Personal Accessories,$0.00 ,Deny
2015102226178,1-Oct-15,4-Sep-15,STL,Lambert St. Louis International,-,Passenger Property Loss,Checked Baggage,Medical/Science,$65.00 ,Approve in Full
2015102226181,1-Oct-15,1-Jul-15,STL,Lambert St. Louis International,USAir  ,Complaint,-,-,$0.00 ,Deny
2015102226202,1-Oct-15,30-Sep-15,STL,Lambert St. Louis International,Delta Air Lines  ,Property Damage,Checked Baggage,Home Decor,-,-
2015102226179,2-Oct-15,11-Sep-15,STL,Lambert St. Louis International,Southwest Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$125.00 ,Approve in Full
2015102826360,9-Oct-15,20-Sep-15,STL,Lambert St. Louis International,USAir  ,Property Damage,Checkpoint,Travel Accessories,-,-
2015110526576,16-Oct-15,21-May-15,STL,Lambert St. Louis International,American Airlines  ,Property Damage,Checked Baggage,Tools & Home Improvement Supplies; Tools & Home Improvement Supplies,-,-
2015110626667,19-Oct-15,16-Aug-15,STL,Lambert St. Louis International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Household Items,$35.00 ,Approve in Full
2015120327264,28-Oct-15,20-Oct-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015111726932,30-Oct-15,18-Oct-15,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Musical Instruments & Accessories,$19.99 ,Approve in Full
2015111926991,3-Nov-15,20-Oct-15,STL,Lambert St. Louis International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing; Food & Drink,-,-
2015120427279,19-Nov-15,7-Nov-15,STL,Lambert St. Louis International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$60.00 ,Settle
2015121427507,1-Dec-15,29-Oct-15,STL,Lambert St. Louis International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,-,-
2015123027961,11-Dec-15,12-Nov-15,STL,Lambert St. Louis International,Allegiant Air,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Jewelry & Watches,-,-
2016010428069,22-Dec-15,19-Dec-15,STL,Lambert St. Louis International,American Airlines  ,Property Damage,Checkpoint,Audio/Video,-,-
2016011128253,31-Dec-15,21-Dec-15,STL,Lambert St. Louis International,American Airlines  ,Property Damage,Checkpoint,Clothing,$0.00 ,Deny
2015110226473,2-Nov-15,2-Oct-15,STS,Charles Shulz-Sonoma County,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,-,-
2015010519546,2-Jan-15,7-Dec-14,STT,Cyril E. King International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015010719623,7-Jan-15,3-Jan-15,STT,Cyril E. King International,-,Property Damage,Checkpoint,Computer & Accessories,-,-
2015020520441,5-Feb-15,9-Jan-15,STT,Cyril E. King International,-,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015021220552,10-Feb-15,1-Dec-14,STT,Cyril E. King International,American Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2015021320576,11-Feb-15,7-Feb-15,STT,Cyril E. King International,UAL  ,Passenger Property Loss,Checked Baggage,Other; Personal Electronics,$0.00 ,Deny
2015021320582,11-Feb-15,7-Feb-15,STT,Cyril E. King International,UAL  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015031821333,18-Mar-15,17-Feb-15,STT,Cyril E. King International,UAL  ,Passenger Property Loss,Checkpoint,Personal Accessories,$198.00 ,Settle
2015033121639,30-Mar-15,24-Mar-15,STT,Cyril E. King International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2015040721794,7-Apr-15,2-Apr-15,STT,Cyril E. King International,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015062323340,15-Jun-15,10-Jun-15,STT,Cyril E. King International,Jet Blue,Property Damage,Checked Baggage,Food & Drink,$64.98 ,Approve in Full
2015062523426,17-Jun-15,4-Jun-15,STT,Cyril E. King International,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Other,$0.00 ,Deny
2015072124031,10-Jul-15,7-Jul-15,STT,Cyril E. King International,American Airlines  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2015072724244,21-Jul-15,6-May-15,STT,Cyril E. King International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Audio/Video; Baggage/Cases/Purses; Clothing; Cosmetics & Grooming; Home Decor,$0.00 ,Deny
2015081124796,10-Aug-15,2-Aug-15,STT,Cyril E. King International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015120427293,12-Oct-15,12-Oct-15,STT,Cyril E. King International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015110926724,13-Oct-15,12-Sep-15,STT,Cyril E. King International,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$53.13 ,Approve in Full
2015120427295,20-Nov-15,18-Nov-15,STT,Cyril E. King International,-,Property Damage,Checkpoint,Personal Electronics,-,-
2015121627631,23-Nov-15,17-Nov-15,STT,Cyril E. King International,Jet Blue,Property Damage,Checked Baggage,Food & Drink; Food & Drink,-,-
2016010528096,21-Dec-15,20-Dec-15,STT,Cyril E. King International,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,-,-
2015012019965,20-Jan-15,1-Dec-14,STX,Henry E. Rohlsen,-,Passenger Property Loss,Checkpoint,-,$0.00 ,Deny
2015021120528,11-Feb-15,18-Jan-15,STX,Henry E. Rohlsen,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2015021220560,11-Feb-15,10-Feb-15,STX,Henry E. Rohlsen,Seaborne Airlines,Passenger Property Loss,Checked Baggage,-,-,-
2015040221720,2-Apr-15,29-Mar-15,STX,Henry E. Rohlsen,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015041021860,8-Apr-15,19-Mar-15,STX,Henry E. Rohlsen,Seaborne Airlines,Property Damage,Checked Baggage,Clothing; Food & Drink,-,-
2015061223125,4-Jun-15,1-Feb-15,STX,Henry E. Rohlsen,American Airlines  ,Passenger Property Loss,Checked Baggage,Other; Sporting Equipment & Supplies,$0.00 ,Deny
2015110426529,14-Oct-15,27-Sep-15,STX,Henry E. Rohlsen,American Airlines  ,Complaint,Checkpoint,-,-,-
2015112027019,27-Oct-15,10-Feb-12,STX,Henry E. Rohlsen,-,Personal Injury,Checkpoint,-,$0.00 ,Deny
2015111626920,26-Oct-15,22-Sep-15,SUN,Friedman Memorial,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Office Equipment & Supplies,$0.00 ,Deny
2015073024344,23-Jul-15,28-May-15,SUX,Sioux Gateway,American Airlines  ,Property Damage,Checked Baggage,Home Decor,$225.00 ,Approve in Full
2015111426871,21-Oct-15,19-Oct-15,SUX,Sioux Gateway,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Cosmetics & Grooming; Personal Accessories,-,-
2015031021119,9-Mar-15,1-Jan-15,SWF,Stewart  Field ,Jet Blue,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Clothing; Travel Accessories,$0.00 ,Deny
2015110626678,19-Oct-15,12-Oct-15,SWF,Stewart  Field ,USAir  ,Property Damage,Checked Baggage,Household Items,$37.50 ,Settle
2015072024017,13-Jul-15,7-Jul-15,SYR,Syracuse-Hancock International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$80.00 ,Approve in Full
2015072324144,16-Jul-15,8-Jul-15,SYR,Syracuse-Hancock International,USAir  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2015081124805,11-Aug-15,9-Aug-15,SYR,Syracuse-Hancock International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming; Cosmetics & Grooming,$0.00 ,Deny
2015081324849,11-Aug-15,29-Jun-15,SYR,Syracuse-Hancock International,UAL  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$80.20 ,Approve in Full
2015082024995,18-Aug-15,20-Jul-15,SYR,Syracuse-Hancock International,Jet Blue,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2015091825447,31-Aug-15,27-Jul-15,SYR,Syracuse-Hancock International,USAir  ,Passenger Property Loss,Checked Baggage,Medical/Science,$128.00 ,Approve in Full
2015100225831,2-Oct-15,21-Aug-15,SYR,Syracuse-Hancock International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$40.00 ,Approve in Full
2015110526601,16-Oct-15,2-Oct-15,SYR,Syracuse-Hancock International,American Airlines  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2015111326861,30-Oct-15,14-Oct-15,SYR,Syracuse-Hancock International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$229.50 ,Settle
2015112427122,5-Nov-15,23-Aug-15,SYR,Syracuse-Hancock International,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2016010828205,23-Dec-15,20-Aug-15,SYR,Syracuse-Hancock International,USAir  ,Property Damage,Checkpoint,Personal Electronics,-,-
2015051422529,14-May-15,1-May-15,TBN,Forney Army Airfield,Cape Air  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015091425318,28-Aug-15,8-Aug-15,TBN,Forney Army Airfield,Cape Air  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming,$50.00 ,Settle
2015011219798,12-Jan-15,15-Nov-14,TLH,Tallahassee Regional,American Airlines  ,Passenger Property Loss,Checkpoint,Other,$0.00 ,Deny
2015012220094,20-Jan-15,18-Dec-14,TLH,Tallahassee Regional,Delta Air Lines  ,Property Damage,Checkpoint,Medical/Science,$66.99 ,Approve in Full
2015051322490,13-May-15,16-Apr-15,TLH,Tallahassee Regional,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$32.25 ,Approve in Full
2015063023583,24-Jun-15,11-Jun-15,TLH,Tallahassee Regional,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$69.99 ,Approve in Full
2016010628168,28-Dec-15,20-Dec-15,TLH,Tallahassee Regional,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2015042922193,22-Apr-15,10-Apr-15,TOL,Toledo Express,Allegheny Airlines Inc  ,Passenger Property Loss,Checked Baggage,-,$12.00 ,Approve in Full
2015010519539,5-Jan-15,2-Jan-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015010719673,7-Jan-15,28-Oct-14,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$24.00 ,Approve in Full
2015010919758,7-Jan-15,27-Dec-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$13.00 ,Approve in Full
2015010919759,7-Jan-15,11-Nov-14,TPA,Tampa International,Jet Blue,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$234.98 ,Approve in Full
2015011519892,14-Jan-15,6-Dec-14,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$90.00 ,Approve in Full
2015011519881,15-Jan-15,29-Dec-14,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,-,-,-
2015012019959,16-Jan-15,16-Dec-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2015012019993,20-Jan-15,15-Jan-15,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015012020012,20-Jan-15,23-Nov-14,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2015012820243,28-Jan-15,28-Jan-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$57.50 ,Settle
2015020620473,5-Feb-15,5-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015020620474,5-Feb-15,6-Jan-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015020920484,9-Feb-15,7-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$44.95 ,Approve in Full
2015021320584,13-Feb-15,9-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2015021820657,17-Feb-15,6-Dec-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2015021820673,18-Feb-15,16-Feb-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$194.65 ,Settle
2015021920707,19-Feb-15,5-Feb-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checkpoint,Other,$0.00 ,Deny
2015022520836,24-Feb-15,16-Feb-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015022520848,25-Feb-15,24-Feb-15,TPA,Tampa International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015022520849,25-Feb-15,22-Feb-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015031321211,12-Mar-15,7-Feb-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Currency,$5.00 ,Approve in Full
2015031621258,13-Mar-15,26-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015031721272,16-Mar-15,5-Mar-15,TPA,Tampa International,American Airlines  ,Property Damage,Checkpoint,Travel Accessories,$859.99 ,Settle
2015031921388,18-Mar-15,1-Mar-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Home Decor,$200.00 ,Approve in Full
2015032021424,23-Mar-15,4-Mar-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$249.00 ,Approve in Full
2015040121650,1-Apr-15,26-Mar-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2015040121654,1-Apr-15,21-Mar-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$91.06 ,Approve in Full
2015040321729,3-Apr-15,6-Mar-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015041421917,9-Apr-15,18-Mar-15,TPA,Tampa International,UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics; Personal Electronics; Personal Electronics,$355.57 ,Settle
2015041521933,13-Apr-15,21-Mar-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2015041721994,17-Apr-15,15-Mar-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$288.00 ,Settle
2015042722120,22-Apr-15,28-Nov-14,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Computer & Accessories,$249.95 ,Approve in Full
2015050622346,23-Apr-15,31-Mar-15,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015051122458,27-Apr-15,4-Apr-15,TPA,Tampa International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015050622339,28-Apr-15,11-Apr-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science; Medical/Science; Personal Accessories,$0.00 ,Deny
